Fecha,Pais,Marca,Cliente,Ingresos,Gastos
18/08/2022 00:00,Uruguay,NexTec,Pequenias y medianas empresas,1099880.941,942585.684
19/08/2022 00:00,Uruguay,Innovatech,Instituciones educativas,1242496.214,1083377.568
19/08/2022 00:00,Mexico,NexTec,Consumidores finales,441256.27,363607.4
20/08/2022 00:00,Chile,Cybernova,Pequenias y medianas empresas,1157545.822,943481.916
21/08/2022 00:00,Chile,Innovatech,Pequenias y medianas empresas,38193.39,30238.2
22/08/2022 00:00,Argentina,NeuroNet,Sector publico,99185.4231,85000.8
23/08/2022 00:00,Mexico,Cybernova,Pequenias y medianas empresas,47185.1453,39255.732
24/08/2022 00:00,Argentina,NeuroNet,Sector publico,132491.52,119840
26/08/2022 00:00,Chile,Cybernova,Sector publico,92765.3149,50891.554
28/08/2022 00:00,Peru,Innovatech,Sector publico,88149.6,75114
29/08/2022 00:00,Uruguay,Cybernova,Instituciones educativas,2242760.89,1933067.136
29/08/2022 00:00,Argentina,Innovatech,Instituciones educativas,684018,575392.5
29/08/2022 00:00,Uruguay,Cybernova,Sector publico,10526.8549,8250.128
29/08/2022 00:00,Mexico,Cybernova,Sector publico,347980.6731,324723.6
30/08/2022 00:00,Uruguay,NexTec,Consumidores finales,3489655.68,2725803.6
30/08/2022 00:00,Chile,Cybernova,Sector publico,53806.643,31578.054
31/08/2022 00:00,Peru,NexTec,Consumidores finales,80714.76,69282.5
02/09/2022 00:00,Peru,OmegaTech,Instituciones educativas,294477.7846,260333.568
02/09/2022 00:00,Argentina,Cybernova,Pequenias y medianas empresas,96238.9094,50597.304
05/09/2022 00:00,Uruguay,Cybernova,Consumidores finales,36417.9299,29838.876
05/09/2022 00:00,Peru,OmegaTech,Pequenias y medianas empresas,56809.746,40670.7
06/09/2022 00:00,Argentina,NeuroNet,Instituciones educativas,180943.6206,174672.792
07/09/2022 00:00,Argentina,NexTec,Pequenias y medianas empresas,1305309.889,1289721.504
08/09/2022 00:00,Mexico,NexTec,Pequenias y medianas empresas,48710.604,28258.7
09/09/2022 00:00,Chile,NeuroNet,Instituciones educativas,2042089.661,1752852.6
09/09/2022 00:00,Uruguay,NeuroNet,Instituciones educativas,38958.816,21143.2
09/09/2022 00:00,Uruguay,OmegaTech,Pequenias y medianas empresas,3542.0112,2946.78
10/09/2022 00:00,Argentina,Innovatech,Consumidores finales,490203.7269,433365.408
11/09/2022 00:00,Mexico,OmegaTech,Sector publico,20498.5344,15518.9376
11/09/2022 00:00,Peru,NexTec,Sector publico,53464.6913,29653.338
12/09/2022 00:00,Argentina,Cybernova,Sector publico,677840.4472,571111.216
12/09/2022 00:00,Mexico,OmegaTech,Grandes clientes,49947.4038,42372
13/09/2022 00:00,Peru,NexTec,Consumidores finales,521715.04,416187.2
13/09/2022 00:00,Chile,OmegaTech,Consumidores finales,613233.32,534700.4
13/09/2022 00:00,Argentina,NexTec,Sector publico,115140.168,58113.198
14/09/2022 00:00,Argentina,OmegaTech,Instituciones educativas,39273,26429
16/09/2022 00:00,Chile,OmegaTech,Consumidores finales,742259.7,686137.5
16/09/2022 00:00,Uruguay,NeuroNet,Consumidores finales,49231.2158,41878.3662
16/09/2022 00:00,Peru,NexTec,Consumidores finales,20804.62,11053.1
17/09/2022 00:00,Peru,Cybernova,Sector publico,5279.86,3135.1
18/09/2022 00:00,Uruguay,Cybernova,Sector publico,74580.2284,50696.172
18/09/2022 00:00,Peru,Innovatech,Pequenias y medianas empresas,20025.096,11106.6
19/09/2022 00:00,Peru,Cybernova,Pequenias y medianas empresas,799337.9016,723009.7
19/09/2022 00:00,Argentina,NexTec,Pequenias y medianas empresas,526786.875,465706.8
20/09/2022 00:00,Chile,NexTec,Sector publico,41591.22,24128.5
20/09/2022 00:00,Uruguay,NexTec,Sector publico,31001.184,21731.7
22/09/2022 00:00,Argentina,NexTec,Grandes clientes,10908.5872,8549.3
23/09/2022 00:00,Argentina,OmegaTech,Consumidores finales,11377.404,9678.15
23/09/2022 00:00,Peru,NeuroNet,Sector publico,218049.9288,123655.62
25/09/2022 00:00,Chile,Cybernova,Grandes clientes,27701.5842,20713.274
28/09/2022 00:00,Argentina,NeuroNet,Instituciones educativas,47333.8675,24885.632
28/09/2022 00:00,Chile,NeuroNet,Sector publico,696755.6172,658547.55
29/09/2022 00:00,Peru,NexTec,Consumidores finales,38078.0844,24034.875
29/09/2022 00:00,Mexico,Cybernova,Grandes clientes,31478.82,16724.1
01/10/2022 00:00,Argentina,NexTec,Sector publico,978040.8,934912.5
02/10/2022 00:00,Chile,Innovatech,Sector publico,409126.08,400180
02/10/2022 00:00,Chile,NeuroNet,Sector publico,150389.6094,106532.196
02/10/2022 00:00,Uruguay,OmegaTech,Pequenias y medianas empresas,678317.85,598408.2
03/10/2022 00:00,Uruguay,Cybernova,Consumidores finales,9507.9079,7293.013
04/10/2022 00:00,Uruguay,Cybernova,Consumidores finales,67693.31,55464.2258
04/10/2022 00:00,Argentina,Cybernova,Sector publico,21491.712,11299.2
04/10/2022 00:00,Chile,NeuroNet,Grandes clientes,7463.4063,5435.6535
05/10/2022 00:00,Chile,NeuroNet,Instituciones educativas,63677.592,42852.216
05/10/2022 00:00,Uruguay,OmegaTech,Sector publico,3331.2832,2610.8
07/10/2022 00:00,Argentina,Cybernova,Instituciones educativas,11758.527,7992.9
08/10/2022 00:00,Peru,NexTec,Sector publico,757938.8808,741365.55
08/10/2022 00:00,Argentina,Innovatech,Sector publico,9646.0848,7376.58
08/10/2022 00:00,Uruguay,NexTec,Grandes clientes,14235.7152,10997.46
09/10/2022 00:00,Peru,Innovatech,Instituciones educativas,32851.308,23518.6
12/10/2022 00:00,Chile,NexTec,Instituciones educativas,3713.8584,3113.7
12/10/2022 00:00,Chile,OmegaTech,Consumidores finales,719697.6,658050
12/10/2022 00:00,Peru,Cybernova,Sector publico,1288636.149,1027982.384
12/10/2022 00:00,Argentina,NexTec,Sector publico,672205.1798,586120.106
12/10/2022 00:00,Mexico,Cybernova,Pequenias y medianas empresas,304730.496,275632
12/10/2022 00:00,Argentina,NexTec,Pequenias y medianas empresas,22867.38,16371
13/10/2022 00:00,Argentina,OmegaTech,Sector publico,183231.2566,140121.101
13/10/2022 00:00,Chile,Innovatech,Pequenias y medianas empresas,86405.8152,46394.13
13/10/2022 00:00,Uruguay,Innovatech,Grandes clientes,244088.9136,209516.7
14/10/2022 00:00,Uruguay,Cybernova,Sector publico,2468600.928,2307305.2
15/10/2022 00:00,Mexico,NeuroNet,Instituciones educativas,2340.2695,1814.399
15/10/2022 00:00,Argentina,NeuroNet,Sector publico,6684.1056,5816.52
16/10/2022 00:00,Peru,Cybernova,Consumidores finales,39905.0234,30286.8315
16/10/2022 00:00,Peru,NeuroNet,Pequenias y medianas empresas,11863.467,9004.05
17/10/2022 00:00,Argentina,NexTec,Consumidores finales,585534.46,467097.8
18/10/2022 00:00,Argentina,Cybernova,Grandes clientes,25533.6192,20215.296
19/10/2022 00:00,Argentina,Innovatech,Sector publico,15597.582,11475.75
19/10/2022 00:00,Mexico,OmegaTech,Sector publico,166593.0768,86682.84
21/10/2022 00:00,Mexico,OmegaTech,Sector publico,124208.3272,106858.0431
21/10/2022 00:00,Mexico,Innovatech,Sector publico,45276.1245,34234.65
21/10/2022 00:00,Chile,Innovatech,Grandes clientes,102249.2308,90393.6
22/10/2022 00:00,Uruguay,NexTec,Instituciones educativas,842107.3752,778435.7
22/10/2022 00:00,Argentina,NexTec,Consumidores finales,35509.311,27466.9
22/10/2022 00:00,Uruguay,NeuroNet,Consumidores finales,9297.4084,7131.55
23/10/2022 00:00,Uruguay,NeuroNet,Sector publico,113585.36,95700.8
23/10/2022 00:00,Peru,NeuroNet,Pequenias y medianas empresas,55548.3354,29511.777
24/10/2022 00:00,Chile,OmegaTech,Consumidores finales,7167.72,5243
24/10/2022 00:00,Mexico,NexTec,Consumidores finales,73851.1752,39653.13
24/10/2022 00:00,Chile,OmegaTech,Sector publico,4065486.116,3110782.324
24/10/2022 00:00,Uruguay,OmegaTech,Pequenias y medianas empresas,11045.8572,9260.85
24/10/2022 00:00,Peru,Innovatech,Grandes clientes,13838.5332,12042.315
25/10/2022 00:00,Uruguay,Cybernova,Consumidores finales,19947.928,10710.7
25/10/2022 00:00,Chile,NexTec,Grandes clientes,23002.848,13193.1
28/10/2022 00:00,Argentina,NeuroNet,Consumidores finales,253533.98,202251.4
28/10/2022 00:00,Mexico,NeuroNet,Consumidores finales,616970.88,540617.5
28/10/2022 00:00,Chile,NeuroNet,Grandes clientes,2957127.919,2674753.9
28/10/2022 00:00,Argentina,OmegaTech,Grandes clientes,44446.6154,19441.9
29/10/2022 00:00,Peru,OmegaTech,Instituciones educativas,740508.8768,631002.112
30/10/2022 00:00,Peru,Cybernova,Sector publico,102249.2308,90393.6
31/10/2022 00:00,Mexico,Cybernova,Consumidores finales,43213.9422,33815.21
31/10/2022 00:00,Peru,NexTec,Consumidores finales,11239.074,7094.1
31/10/2022 00:00,Chile,Cybernova,Pequenias y medianas empresas,23109.696,16199.8
01/11/2022 00:00,Peru,Cybernova,Grandes clientes,3007949.28,2349538.1
02/11/2022 00:00,Peru,NeuroNet,Pequenias y medianas empresas,41150.3194,22575.288
05/11/2022 00:00,Peru,Innovatech,Sector publico,1323633.172,1154123.828
05/11/2022 00:00,Peru,NexTec,Sector publico,123970.911,105455.4336
06/11/2022 00:00,Mexico,OmegaTech,Sector publico,30870.963,22100.85
07/11/2022 00:00,Peru,NexTec,Sector publico,329490.8028,285738.15
07/11/2022 00:00,Chile,Cybernova,Grandes clientes,644915.0077,637213.248
08/11/2022 00:00,Chile,NexTec,Consumidores finales,382552.94,333561.8
08/11/2022 00:00,Peru,Cybernova,Sector publico,1836743.832,1565125.38
08/11/2022 00:00,Argentina,Innovatech,Grandes clientes,244128.6,228177.5
09/11/2022 00:00,Peru,Innovatech,Grandes clientes,1166313.954,1009822.344
10/11/2022 00:00,Argentina,Innovatech,Instituciones educativas,72749.5221,53524.6635
13/11/2022 00:00,Argentina,Cybernova,Instituciones educativas,117490.4424,65888.246
13/11/2022 00:00,Argentina,NeuroNet,Instituciones educativas,142826.2317,80996.432
15/11/2022 00:00,Chile,OmegaTech,Sector publico,567452.2698,492101.025
16/11/2022 00:00,Chile,Innovatech,Instituciones educativas,11275.803,7588.119
16/11/2022 00:00,Argentina,Cybernova,Consumidores finales,202866.9552,165350.952
16/11/2022 00:00,Peru,OmegaTech,Sector publico,1352541.863,1165774.844
16/11/2022 00:00,Peru,Innovatech,Pequenias y medianas empresas,503349.48,455285
16/11/2022 00:00,Peru,Cybernova,Pequenias y medianas empresas,9351.3751,7317.516
17/11/2022 00:00,Argentina,OmegaTech,Pequenias y medianas empresas,14995.9268,11146.832
17/11/2022 00:00,Uruguay,Innovatech,Pequenias y medianas empresas,22641.0912,18836.28
18/11/2022 00:00,Mexico,NeuroNet,Sector publico,28016.436,15204.7
18/11/2022 00:00,Peru,OmegaTech,Sector publico,97587.84,76226.8
19/11/2022 00:00,Peru,NexTec,Sector publico,10916.7492,8463.7
19/11/2022 00:00,Chile,Innovatech,Pequenias y medianas empresas,73257.7363,51353.366
19/11/2022 00:00,Mexico,NexTec,Pequenias y medianas empresas,208395.5515,190240.008
20/11/2022 00:00,Uruguay,OmegaTech,Consumidores finales,14434.7538,9020.1
20/11/2022 00:00,Mexico,Cybernova,Sector publico,94858.4524,74227.398
21/11/2022 00:00,Mexico,Cybernova,Instituciones educativas,228171.4212,197556.24
21/11/2022 00:00,Uruguay,NeuroNet,Grandes clientes,7757.0045,6453.4482
22/11/2022 00:00,Peru,Innovatech,Sector publico,25679.136,13225.2
23/11/2022 00:00,Argentina,Cybernova,Sector publico,46285.3961,38805.69
23/11/2022 00:00,Peru,NeuroNet,Pequenias y medianas empresas,4740.32,2782
24/11/2022 00:00,Chile,NeuroNet,Instituciones educativas,283768.2173,280379.376
25/11/2022 00:00,Chile,Cybernova,Sector publico,5530.0518,4381.65
25/11/2022 00:00,Peru,NexTec,Grandes clientes,4598.28,2578.7
26/11/2022 00:00,Argentina,NexTec,Sector publico,44446.6154,19441.9
26/11/2022 00:00,Peru,NexTec,Sector publico,32028.96,24248.34
27/11/2022 00:00,Chile,Innovatech,Sector publico,724400.82,615517.5
27/11/2022 00:00,Chile,Innovatech,Pequenias y medianas empresas,187209.144,94487.634
27/11/2022 00:00,Chile,Cybernova,Pequenias y medianas empresas,28075.584,21228.8
28/11/2022 00:00,Argentina,NeuroNet,Pequenias y medianas empresas,2462293.796,2172221.766
29/11/2022 00:00,Mexico,Cybernova,Sector publico,129069.8082,68572.341
29/11/2022 00:00,Chile,OmegaTech,Sector publico,12937.7346,9819.39
29/11/2022 00:00,Chile,Cybernova,Pequenias y medianas empresas,161148.7578,91387.095
30/11/2022 00:00,Chile,Cybernova,Instituciones educativas,93684.4621,53731.976
01/12/2022 00:00,Argentina,NexTec,Instituciones educativas,17088.684,8891.7
01/12/2022 00:00,Mexico,NexTec,Consumidores finales,53551.4162,29062.698
01/12/2022 00:00,Uruguay,Cybernova,Sector publico,5343.4176,4545.36
02/12/2022 00:00,Uruguay,Innovatech,Sector publico,2915961.611,2326147.044
03/12/2022 00:00,Argentina,Cybernova,Consumidores finales,475807.5,375570
03/12/2022 00:00,Chile,Innovatech,Sector publico,434559.2308,384172.8
03/12/2022 00:00,Mexico,OmegaTech,Sector publico,456279.915,375987.3
03/12/2022 00:00,Mexico,NeuroNet,Sector publico,55438.1696,30413.68
04/12/2022 00:00,Uruguay,Innovatech,Instituciones educativas,121209.9808,103875.6
04/12/2022 00:00,Uruguay,Cybernova,Sector publico,849530.64,732222.4
05/12/2022 00:00,Mexico,OmegaTech,Instituciones educativas,96652.92,89345
05/12/2022 00:00,Peru,NexTec,Sector publico,16973.4281,12882.372
05/12/2022 00:00,Mexico,OmegaTech,Pequenias y medianas empresas,250972.596,198100.656
07/12/2022 00:00,Chile,NexTec,Grandes clientes,54274.5277,51216.192
09/12/2022 00:00,Mexico,Cybernova,Instituciones educativas,52559.8509,37628.155
09/12/2022 00:00,Peru,NexTec,Sector publico,383877.9808,379293.6
09/12/2022 00:00,Argentina,NexTec,Pequenias y medianas empresas,25004.128,13717.4
10/12/2022 00:00,Mexico,Innovatech,Sector publico,252925.54,213101.2
11/12/2022 00:00,Peru,NexTec,Instituciones educativas,30850.452,21853.68
11/12/2022 00:00,Peru,NexTec,Sector publico,464877.84,378908.4
13/12/2022 00:00,Mexico,OmegaTech,Pequenias y medianas empresas,299381.1,265092.5
13/12/2022 00:00,Argentina,Innovatech,Pequenias y medianas empresas,332310,294250
13/12/2022 00:00,Argentina,Cybernova,Pequenias y medianas empresas,377625,334375
14/12/2022 00:00,Chile,NexTec,Sector publico,9778.5,6580.5
14/12/2022 00:00,Uruguay,NeuroNet,Sector publico,572428.7423,490565.04
16/12/2022 00:00,Uruguay,Innovatech,Instituciones educativas,976722.8888,901428.348
16/12/2022 00:00,Peru,OmegaTech,Instituciones educativas,42321.7919,36000.8883
16/12/2022 00:00,Uruguay,Cybernova,Consumidores finales,194984.4519,183997.2
16/12/2022 00:00,Chile,NexTec,Consumidores finales,83112.48,55931.04
16/12/2022 00:00,Chile,Cybernova,Sector publico,6575.1885,5512.64
16/12/2022 00:00,Chile,NexTec,Sector publico,94999.5108,82668.735
16/12/2022 00:00,Chile,Cybernova,Pequenias y medianas empresas,247076.46,233527.5
17/12/2022 00:00,Uruguay,NeuroNet,Pequenias y medianas empresas,56813.2186,43889.688
18/12/2022 00:00,Peru,OmegaTech,Instituciones educativas,208268.1216,177469.344
19/12/2022 00:00,Mexico,NeuroNet,Consumidores finales,24468.828,16466.444
19/12/2022 00:00,Argentina,Cybernova,Sector publico,44414.424,33625.071
20/12/2022 00:00,Peru,NeuroNet,Consumidores finales,453036.7125,400507.848
20/12/2022 00:00,Chile,Cybernova,Sector publico,645011.696,509128.256
20/12/2022 00:00,Mexico,NeuroNet,Pequenias y medianas empresas,538513.92,462240
21/12/2022 00:00,Mexico,Innovatech,Sector publico,36820.266,25284.1
21/12/2022 00:00,Argentina,Cybernova,Grandes clientes,31009.77,23186.9
22/12/2022 00:00,Peru,NeuroNet,Sector publico,66690.96,57245
23/12/2022 00:00,Peru,NeuroNet,Sector publico,927812.3184,886898.925
23/12/2022 00:00,Argentina,NexTec,Pequenias y medianas empresas,19167.1956,13820.013
24/12/2022 00:00,Argentina,Cybernova,Instituciones educativas,56049.62,29778.1
25/12/2022 00:00,Peru,Cybernova,Consumidores finales,2136946.644,1780468.872
25/12/2022 00:00,Uruguay,Cybernova,Sector publico,4628.2992,3627.3
25/12/2022 00:00,Uruguay,NeuroNet,Pequenias y medianas empresas,16142.952,12470.85
26/12/2022 00:00,Peru,Innovatech,Sector publico,19652.4,14878.35
28/12/2022 00:00,Mexico,Cybernova,Sector publico,4017.93,3049.5
28/12/2022 00:00,Peru,OmegaTech,Sector publico,93050.7178,47922.732
28/12/2022 00:00,Argentina,Innovatech,Pequenias y medianas empresas,2806666.717,2312771.188
29/12/2022 00:00,Mexico,NexTec,Sector publico,125051.9712,110552.4
30/12/2022 00:00,Mexico,Cybernova,Instituciones educativas,34114.7432,18124.516
30/12/2022 00:00,Argentina,OmegaTech,Grandes clientes,73566.12,71957.5
31/12/2022 00:00,Chile,OmegaTech,Instituciones educativas,913280.7115,599521
